80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
79	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
77	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
70	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
75	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
74	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
68	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
72	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
71	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
69	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
68	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
68	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
69	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
80	80
